stage_number,stage_title,learning_card_code,learning_card_id,learning_card_title,question_number,question_id,question_type,choice_position_source_order,choice_id,is_correct,text,feedback,represented_misconception,represented_glossary_term,distractor_source,distractor_rationale
5,The Day Repeats,5.5,hallucinations,Hallucinations,3,v02712-hallucinations-q3,boundary,4,v02712-hallucinations-q3-4-probability,false,Every low-probability token is a hallucination.,"Hallucination is about support, not only token probability. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",Every low-probability token is a hallucination.,probability,explicit-confusable,"Plausible because probability is nearby, but this choice preserves a misconception the card is designed to correct."
5,The Day Repeats,5.5,hallucinations,Hallucinations,4,v02712-hallucinations-q4,human-use-judgment,1,v02712-hallucinations-q4-correct,true,"Use evidence, constraints, and human review for important claims.","Insight strengthened. Risk can be reduced through system design and review, not wished away.",,,,
5,The Day Repeats,5.5,hallucinations,Hallucinations,4,v02712-hallucinations-q4,human-use-judgment,2,v02712-hallucinations-q4-2-confidence,false,Trust the answer whenever the tone is confident.,"Confidence in wording is not support. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",Trust the answer whenever the tone is confident.,confidence,explicit-confusable,"Plausible because confidence is nearby, but this choice preserves a misconception the card is designed to correct."
5,The Day Repeats,5.5,hallucinations,Hallucinations,4,v02712-hallucinations-q4,human-use-judgment,3,v02712-hallucinations-q4-3-context,false,Remove all context so the model relies only on weights.,"Relevant context can help; removing it is not a safeguard. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Remove all context so the model relies only on weights.,context,explicit-confusable,"Plausible because context is nearby, but this choice preserves a misconception the card is designed to correct."
5,The Day Repeats,5.5,hallucinations,Hallucinations,4,v02712-hallucinations-q4,human-use-judgment,4,v02712-hallucinations-q4-4-scale,false,Assume larger models cannot hallucinate.,"Scale does not eliminate unsupported generation. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",Assume larger models cannot hallucinate.,scale,explicit-confusable,"Plausible because scale is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,1,v02712-how-ai-learns-q1,application,1,v02712-how-ai-learns-q1-correct,true,Weights or adapter behavior that can affect future inference runs.,Insight strengthened. Fine-tuning is durable learning compared with temporary prompting.,,,,
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,1,v02712-how-ai-learns-q1,application,2,v02712-how-ai-learns-q1-2-prompt,false,Only the current prompt context changes for one run.,"That describes prompting, not fine-tuning. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only the current prompt context changes for one run.,prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,1,v02712-how-ai-learns-q1,application,3,v02712-how-ai-learns-q1-3-rag,false,Only a retrieved passage is inserted for one answer.,"Retrieval adds context; it does not by itself train. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only a retrieved passage is inserted for one answer.,RAG,explicit-confusable,"Plausible because RAG is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,1,v02712-how-ai-learns-q1,application,4,v02712-how-ai-learns-q1-4-sampling,false,Only sampling picks a different next token.,"Sampling is a generation-time choice, not durable adaptation. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only sampling picks a different next token.,sampling,explicit-confusable,"Plausible because sampling is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,2,v02712-how-ai-learns-q2,boundary,1,v02712-how-ai-learns-q2-correct,true,"Temporary context use, not durable weight change.",Good boundary. The model can adapt within the current context without permanently learning the policy.,,,,
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,2,v02712-how-ai-learns-q2,boundary,2,v02712-how-ai-learns-q2-2-pretraining,false,Pretraining on the policy.,Pretraining happens earlier across broad data. This gives the prompt too much permanence; current context can steer this response without becoming stored model knowledge.,Pretraining on the policy.,pretraining,explicit-confusable,"Plausible because pretraining is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,2,v02712-how-ai-learns-q2,boundary,3,v02712-how-ai-learns-q2-3-fine-tuning,false,Fine-tuning the model weights.,"A pasted prompt alone usually does not update weights. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Fine-tuning the model weights.,fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,2,v02712-how-ai-learns-q2,boundary,4,v02712-how-ai-learns-q2-4-model-checkpoint,false,A saved model checkpoint after training.,"No checkpoint is saved by ordinary prompt use. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",A saved model checkpoint after training.,model checkpoint,explicit-confusable,"Plausible because model checkpoint is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,3,v02712-how-ai-learns-q3,model-trace,1,v02712-how-ai-learns-q3-correct,true,Outside information in the current context.,Insight strengthened. Retrieval can make the answer better without becoming training.,,,,
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,3,v02712-how-ai-learns-q3,model-trace,2,v02712-how-ai-learns-q3-2-memory,false,Permanent memory inside every future version of the model.,"Retrieved information is temporary unless a separate system saves it. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Permanent memory inside every future version of the model.,memory,explicit-confusable,"Plausible because memory is nearby, but this choice preserves a misconception the card is designed to correct."
6,Twilight: The Wider Landscape,6.1,how-ai-learns,How AI Learns,3,v02712-how-ai-learns-q3,model-trace,3,v02712-how-ai-learns-q3-3-loss,false,Loss values for optimizer updates.,"That is training machinery, not ordinary RAG. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Loss values for optimizer updates.,loss,explicit-confusable,"Plausible because loss is nearby, but this choice preserves a misconception the card is designed to correct."
